respondent_id,rok_ankiety,stan,plec,grupa_wiekowa,plec_wiek,edukacja,stan_cywilny,syt_mieszkaniowa,dochod_roczny,status_zatrudnienia,liczba_dzieci,trudnosc_z_rachunkami,sklonnosc_do_ryzyka,ma_fund_awaryjny,liczyl_oszcz_emerytalne,pytal_o_porade_inwest,ma_konto_oszczednosciowe,inwestuje_poza_emerytura
2009035077,2009,Alabama,Male,35-44,Male 35-44,Post graduate education,Married,Live with spouse/partner,$100k - $150k,Full-time,3+,Not at all difficult,7.0,False,True,False,True,True
2009035078,2009,Wisconsin,Male,45-54,Male 45-54,College graduate,Married,Live with spouse/partner,$100k - $150k,Full-time,2,Not at all difficult,8.0,True,True,True,True,True
2009035079,2009,Alabama,Male,65+,Male 65+,Post graduate education,Married,Live with spouse/partner,$100k - $150k,Retired,0,Not at all difficult,4.0,True,,True,True,True
2009035080,2009,Maryland,Female,45-54,Female 45-54,College graduate,Married,Live with spouse/partner,$150k or more,Full-time,2,Not at all difficult,4.0,True,True,True,True,False
2009035081,2009,Arizona,Female,45-54,Female 45-54,Some college,Married,Live with spouse/partner,$150k or more,Full-time,2,Somewhat difficult,7.0,True,True,True,True,True
2009035082,2009,Montana,Female,55-64,Female 55-64,High school graduate,Married,Live with spouse/partner,$15k - $25k,Unemployed,0,Very difficult,2.0,False,False,False,False,False
2009035083,2009,North Carolina,Male,65+,Male 65+,Post graduate education,Married,Live with spouse/partner,$150k or more,Full-time,3+,Not at all difficult,5.0,True,True,True,True,True
2009035084,2009,Wisconsin,Male,45-54,Male 45-54,College graduate,Married,Live with spouse/partner,$100k - $150k,Full-time,1,Not at all difficult,3.0,True,True,True,True,True
2009035085,2009,Connecticut,Female,35-44,Female 35-44,College graduate,Married,Live with spouse/partner,$100k - $150k,Part-time,3+,Somewhat difficult,1.0,False,False,True,True,False
2009035086,2009,Connecticut,Female,45-54,Female 45-54,Some college,Divorced,Live with spouse/partner,$150k or more,Full-time,0,Not at all difficult,5.0,False,True,True,True,True
2009035087,2009,South Carolina,Male,65+,Male 65+,Post graduate education,Married,Live with spouse/partner,$150k or more,Retired,0,Not at all difficult,4.0,True,,True,True,True
2009035088,2009,Wisconsin,Male,45-54,Male 45-54,High school graduate,Married,Live with spouse/partner,$150k or more,Full-time,3+,Not at all difficult,9.0,True,True,False,True,True
2009035089,2009,Connecticut,Female,45-54,Female 45-54,College graduate,Married,Live with spouse/partner,$150k or more,Full-time,0,Not at all difficult,4.0,False,True,True,True,True
2009035090,2009,Wisconsin,Female,45-54,Female 45-54,Post graduate education,Married,Live with spouse/partner,$150k or more,Full-time,1,Not at all difficult,1.0,True,True,False,True,True
2009035091,2009,North Carolina,Female,35-44,Female 35-44,College graduate,Married,Live with spouse/partner,$150k or more,Full-time,2,Not at all difficult,6.0,True,True,True,True,True
2009035092,2009,Connecticut,Female,55-64,Female 55-64,College graduate,Single,Live with spouse/partner,$150k or more,Retired,0,Not at all difficult,1.0,True,,False,True,True
2009035093,2009,South Carolina,Male,65+,Male 65+,Post graduate education,Married,Live with spouse/partner,$100k - $150k,Full-time,0,Not at all difficult,2.0,True,True,False,True,False
2009035094,2009,District of Columbia,Male,45-54,Male 45-54,Post graduate education,Single,Live with other family/friends,$75k - $100k,Full-time,0,Not at all difficult,3.0,True,False,False,True,False
2009035095,2009,Alabama,Female,45-54,Female 45-54,College graduate,Married,Live with spouse/partner,$100k - $150k,Homemaker,2,Not at all difficult,3.0,False,True,True,True,True
2009035096,2009,Wisconsin,Female,45-54,Female 45-54,Some college,Married,Live with spouse/partner,$100k - $150k,Homemaker,2,Not at all difficult,6.0,True,False,True,True,True
2009035097,2009,Connecticut,Male,65+,Male 65+,College graduate,Married,Live with spouse/partner,$150k or more,Full-time,0,Somewhat difficult,7.0,True,True,False,True,True
2009035098,2009,North Carolina,Male,55-64,Male 55-64,College graduate,Married,Live with spouse/partner,$150k or more,Full-time,1,Not at all difficult,5.0,True,True,True,True,True
2009035099,2009,South Carolina,Female,35-44,Female 35-44,Some college,Married,Live with spouse/partner,$75k - $100k,Full-time,3+,Somewhat difficult,3.0,False,True,False,True,False
2009035100,2009,Maine,Female,45-54,Female 45-54,College graduate,Married,Live with spouse/partner,$150k or more,Homemaker,2,Not at all difficult,7.0,True,True,True,True,True
2009035101,2009,South Carolina,Male,45-54,Male 45-54,Some college,Married,Live with spouse/partner,$150k or more,Full-time,2,Not at all difficult,8.0,True,False,True,True,True
2009035102,2009,North Carolina,Female,55-64,Female 55-64,Post graduate education,Married,Live with spouse/partner,$150k or more,Retired,0,Not at all difficult,10.0,True,,True,True,True
2009035103,2009,District of Columbia,Female,55-64,Female 55-64,Some college,Single,Only adult in household,"< $15,000",Retired,0,Not at all difficult,1.0,False,,False,False,False
2009035104,2009,Idaho,Male,55-64,Male 55-64,Post graduate education,Widowed/widower,Only adult in household,$35k - $50k,Unemployed,1,Very difficult,7.0,False,False,False,True,False
2009035105,2009,Connecticut,Male,55-64,Male 55-64,Post graduate education,Married,Live with spouse/partner,$150k or more,Full-time,0,Not at all difficult,5.0,True,True,True,True,True
2009035106,2009,Arizona,Female,65+,Female 65+,College graduate,Married,Live with spouse/partner,$150k or more,Full-time,1,Not at all difficult,2.0,True,True,False,True,True
2009035107,2009,North Carolina,Female,25-34,Female 25-34,Some college,Married,Live with spouse/partner,$100k - $150k,Full-time,3+,Not at all difficult,4.0,True,False,True,True,False
2009035108,2009,Arizona,Female,65+,Female 65+,Some college,Married,Live with spouse/partner,$150k or more,Retired,0,Not at all difficult,8.0,True,,True,True,True
2009035109,2009,Wisconsin,Male,35-44,Male 35-44,College graduate,Married,Live with spouse/partner,$100k - $150k,Full-time,2,Somewhat difficult,1.0,False,False,False,True,True
2009035110,2009,Arizona,Male,45-54,Male 45-54,Post graduate education,Married,Live with spouse/partner,$150k or more,Part-time,1,Not at all difficult,9.0,True,True,True,True,True
2009035111,2009,Wisconsin,Male,45-54,Male 45-54,College graduate,Married,Live with spouse/partner,$100k - $150k,Full-time,1,Not at all difficult,4.0,True,True,False,True,False
2009035112,2009,Connecticut,Female,45-54,Female 45-54,College graduate,Married,Live with spouse/partner,$100k - $150k,Full-time,2,Very difficult,10.0,False,True,False,True,True
2009035113,2009,Connecticut,Female,45-54,Female 45-54,Post graduate education,Married,Live with spouse/partner,$150k or more,Homemaker,2,Not at all difficult,6.0,True,True,True,True,True
2009035114,2009,Wisconsin,Female,45-54,Female 45-54,Post graduate education,Married,Live with spouse/partner,$150k or more,Full-time,1,Not at all difficult,3.0,True,True,True,True,False
2009035115,2009,Connecticut,Male,45-54,Male 45-54,College graduate,Married,Live with spouse/partner,$150k or more,Unemployed,2,Not at all difficult,3.0,False,False,True,True,True
2009035116,2009,District of Columbia,Female,35-44,Female 35-44,Some college,Single,Only adult in household,$35k - $50k,Full-time,2,Very difficult,3.0,False,False,False,,False
2009035117,2009,North Carolina,Female,45-54,Female 45-54,Post graduate education,Married,Live with spouse/partner,$150k or more,Full-time,2,Not at all difficult,5.0,True,True,True,True,True
2009035118,2009,Alabama,Male,55-64,Male 55-64,College graduate,Married,Live with spouse/partner,$150k or more,Full-time,0,Not at all difficult,6.0,True,True,True,True,True
2009035119,2009,South Carolina,Female,35-44,Female 35-44,Post graduate education,Married,Live with spouse/partner,$100k - $150k,Full-time,1,Very difficult,8.0,False,True,False,True,False
2009035120,2009,Maine,Male,35-44,Male 35-44,College graduate,Married,Live with spouse/partner,$150k or more,Full-time,3+,Not at all difficult,7.0,False,False,False,True,True
2009035121,2009,North Carolina,Female,45-54,Female 45-54,College graduate,Married,Live with spouse/partner,$150k or more,Student,2,Not at all difficult,6.0,True,True,True,True,True
2009035122,2009,South Carolina,Female,55-64,Female 55-64,Post graduate education,Married,Live with spouse/partner,$100k - $150k,Homemaker,0,Not at all difficult,9.0,True,False,False,True,False
2009035123,2009,North Carolina,Female,35-44,Female 35-44,High school graduate,Married,Live with spouse/partner,$150k or more,Full-time,1,Not at all difficult,4.0,False,False,False,True,False
2009035124,2009,Arizona,Female,45-54,Female 45-54,College graduate,Married,Live with spouse/partner,$100k - $150k,Part-time,0,Not at all difficult,7.0,True,False,True,True,True
2009035125,2009,North Carolina,Female,45-54,Female 45-54,Some college,Divorced,Live with other family/friends,$100k - $150k,Retired,2,Very difficult,4.0,False,,False,True,False
2009035126,2009,Montana,Male,25-34,Male 25-34,High school graduate,Married,Live with spouse/partner,$25k - $35k,Full-time,0,Not at all difficult,6.0,False,False,False,True,True
2009035127,2009,Arizona,Male,35-44,Male 35-44,Some college,Married,Live with spouse/partner,$100k - $150k,Full-time,2,Somewhat difficult,6.0,False,True,True,True,True
2009035128,2009,Utah,Male,35-44,Male 35-44,College graduate,Married,Live with spouse/partner,$75k - $100k,Full-time,3+,Somewhat difficult,7.0,False,False,True,True,False
2009035129,2009,Alabama,Male,65+,Male 65+,Post graduate education,Married,Live with spouse/partner,$100k - $150k,Retired,0,Not at all difficult,7.0,True,,True,True,True
2009035130,2009,Louisiana,Male,35-44,Male 35-44,Post graduate education,Single,Live with spouse/partner,$50k - $75k,Student,3+,Somewhat difficult,8.0,False,False,False,True,False
2009035131,2009,Maine,Female,25-34,Female 25-34,College graduate,Married,Live with spouse/partner,$100k - $150k,Full-time,2,Not at all difficult,8.0,True,True,True,True,True
2009035132,2009,Arizona,Male,65+,Male 65+,College graduate,Married,Live with spouse/partner,$100k - $150k,Retired,0,Not at all difficult,9.0,True,,False,True,True
2009035133,2009,Arizona,Male,35-44,Male 35-44,Post graduate education,Married,Live with spouse/partner,$75k - $100k,Full-time,3+,Not at all difficult,3.0,True,True,False,True,False
2009035134,2009,North Carolina,Male,65+,Male 65+,Post graduate education,Married,Live with spouse/partner,$100k - $150k,Retired,1,Somewhat difficult,3.0,True,,True,True,True
2009035135,2009,Arizona,Female,35-44,Female 35-44,Post graduate education,Married,Live with spouse/partner,$150k or more,Full-time,1,Not at all difficult,5.0,True,True,True,True,True
2009035136,2009,North Carolina,Female,45-54,Female 45-54,High school graduate,Married,Live with spouse/partner,$150k or more,Full-time,1,Somewhat difficult,6.0,False,True,False,True,False
2009035137,2009,North Dakota,Male,18-24,Male 18-24,College graduate,Married,Live with spouse/partner,$25k - $35k,Full-time,1,Somewhat difficult,3.0,False,True,False,True,False
2009035138,2009,Maine,Male,65+,Male 65+,Post graduate education,Married,Live with spouse/partner,$100k - $150k,Retired,0,Not at all difficult,7.0,True,,True,True,True
2009035139,2009,Delaware,Male,55-64,Male 55-64,College graduate,Married,Live with spouse/partner,$100k - $150k,Retired,0,Not at all difficult,6.0,True,,True,True,True
2009035140,2009,Maine,Female,45-54,Female 45-54,College graduate,Married,Live with spouse/partner,$100k - $150k,Full-time,2,Somewhat difficult,3.0,True,True,False,True,True
2009035141,2009,Connecticut,Female,45-54,Female 45-54,Some college,Married,Live with spouse/partner,$100k - $150k,Homemaker,2,Somewhat difficult,3.0,True,True,False,True,True
2009035142,2009,South Carolina,Female,35-44,Female 35-44,Post graduate education,Married,Live with spouse/partner,$100k - $150k,Full-time,3+,Not at all difficult,6.0,True,True,True,True,True
2009035143,2009,Maryland,Female,35-44,Female 35-44,College graduate,Married,Live with spouse/partner,$150k or more,Full-time,1,Not at all difficult,7.0,,True,True,True,
2009035144,2009,North Carolina,Female,35-44,Female 35-44,College graduate,Married,Live with spouse/partner,$100k - $150k,Homemaker,2,Not at all difficult,7.0,True,True,False,True,True
2009035145,2009,North Carolina,Male,35-44,Male 35-44,College graduate,Married,Live with spouse/partner,$100k - $150k,Full-time,0,Somewhat difficult,10.0,True,True,False,True,True
2009035146,2009,Arizona,Male,65+,Male 65+,Post graduate education,Married,Live with spouse/partner,$150k or more,Full-time,1,Not at all difficult,2.0,True,True,True,True,True
2009035147,2009,Wisconsin,Male,55-64,Male 55-64,College graduate,Married,Live with spouse/partner,$100k - $150k,Unemployed,1,Not at all difficult,5.0,False,True,False,True,True
2009035148,2009,Arizona,Female,55-64,Female 55-64,Post graduate education,Married,Live with spouse/partner,$100k - $150k,Full-time,0,Very difficult,7.0,False,True,False,True,True
2009035149,2009,South Carolina,Female,45-54,Female 45-54,College graduate,Divorced,Live with spouse/partner,$100k - $150k,Full-time,2,Somewhat difficult,5.0,False,True,True,True,True
2009035150,2009,Arizona,Female,55-64,Female 55-64,Some college,Married,Live with spouse/partner,$150k or more,Homemaker,0,Not at all difficult,6.0,True,,True,True,True
2009035151,2009,Connecticut,Female,55-64,Female 55-64,College graduate,Married,Live with spouse/partner,$150k or more,Full-time,0,Not at all difficult,2.0,False,False,False,True,False
2009035152,2009,Wisconsin,Male,55-64,Male 55-64,Post graduate education,Married,Live with spouse/partner,$100k - $150k,Full-time,0,Not at all difficult,7.0,True,True,True,True,True
2009035153,2009,Maryland,Female,35-44,Female 35-44,College graduate,Married,Live with spouse/partner,$150k or more,Part-time,1,Not at all difficult,7.0,False,False,False,True,True
2009035154,2009,South Carolina,Male,45-54,Male 45-54,Post graduate education,Married,Live with spouse/partner,$150k or more,Full-time,0,Not at all difficult,6.0,True,True,False,True,True
2009035155,2009,Connecticut,Female,35-44,Female 35-44,Post graduate education,Married,Live with spouse/partner,$150k or more,Full-time,3+,Not at all difficult,4.0,True,False,True,True,True
2009035156,2009,Alabama,Male,45-54,Male 45-54,College graduate,Married,Live with spouse/partner,$150k or more,Full-time,3+,Not at all difficult,3.0,True,True,False,True,True
2009035157,2009,Arizona,Female,45-54,Female 45-54,High school graduate,Married,Live with spouse/partner,$150k or more,Part-time,0,Very difficult,1.0,False,True,False,True,False
2009035158,2009,Arizona,Male,55-64,Male 55-64,College graduate,Married,Live with spouse/partner,$100k - $150k,Full-time,0,Very difficult,6.0,True,True,False,True,False
2009035159,2009,South Carolina,Female,35-44,Female 35-44,College graduate,Married,Live with spouse/partner,$75k - $100k,Homemaker,2,Not at all difficult,7.0,True,True,False,True,True
2009035160,2009,South Carolina,Female,45-54,Female 45-54,High school graduate,Married,Live with spouse/partner,$75k - $100k,Unemployed,0,Not at all difficult,2.0,False,True,True,True,False
2009035161,2009,Vermont,Male,35-44,Male 35-44,Some college,Married,Live with spouse/partner,$100k - $150k,Unemployed,2,Not at all difficult,6.0,True,True,False,True,False
2009035162,2009,Arizona,Female,35-44,Female 35-44,High school graduate,Married,Live with spouse/partner,$100k - $150k,Full-time,0,Somewhat difficult,8.0,True,True,False,True,True
2009035163,2009,Maine,Male,65+,Male 65+,College graduate,Married,Live with spouse/partner,$100k - $150k,Retired,1,Somewhat difficult,2.0,True,,True,True,True
2009035164,2009,South Carolina,Female,35-44,Female 35-44,College graduate,Married,Live with spouse/partner,$75k - $100k,Full-time,1,Somewhat difficult,4.0,True,False,False,True,True
2009035165,2009,Arizona,Male,35-44,Male 35-44,Some college,Married,Live with spouse/partner,$100k - $150k,Unemployed,1,Not at all difficult,1.0,False,False,False,True,
2009035166,2009,Alabama,Female,18-24,Female 18-24,High school graduate,Married,Live with spouse/partner,$15k - $25k,Unemployed,0,Somewhat difficult,5.0,False,False,True,False,False
2009035167,2009,Alabama,Female,45-54,Female 45-54,Post graduate education,Married,Live with spouse/partner,$100k - $150k,Full-time,0,Not at all difficult,9.0,True,True,False,,
2009035168,2009,Nevada,Female,35-44,Female 35-44,College graduate,Single,Only adult in household,$35k - $50k,Full-time,1,Very difficult,3.0,False,False,False,False,False
2009035169,2009,North Carolina,Female,45-54,Female 45-54,Post graduate education,Divorced,Only adult in household,$100k - $150k,Full-time,0,Somewhat difficult,1.0,False,False,False,False,False
2009035170,2009,Mississippi,Male,18-24,Male 18-24,High school graduate,Single,Live with spouse/partner,$15k - $25k,Full-time,3+,Somewhat difficult,10.0,False,True,False,False,
2009035171,2009,Alabama,Female,45-54,Female 45-54,College graduate,Married,Live with spouse/partner,$150k or more,Homemaker,2,Not at all difficult,4.0,True,False,True,True,True
2009035172,2009,Wisconsin,Female,25-34,Female 25-34,Post graduate education,Married,Live with spouse/partner,$100k - $150k,Full-time,1,Somewhat difficult,7.0,False,True,True,True,True
2009035173,2009,Montana,Male,35-44,Male 35-44,Some college,Single,Only adult in household,$15k - $25k,Unemployed,0,Not at all difficult,4.0,True,True,False,True,False
2009035174,2009,Arizona,Male,55-64,Male 55-64,Post graduate education,Married,Live with spouse/partner,$150k or more,Full-time,2,Somewhat difficult,8.0,False,True,True,True,True
2009035175,2009,Alabama,Female,25-34,Female 25-34,Some college,Married,Live with spouse/partner,$100k - $150k,Full-time,3+,Somewhat difficult,4.0,False,True,False,True,False
2009035176,2009,Alabama,Male,55-64,Male 55-64,College graduate,Married,Live with spouse/partner,$100k - $150k,Full-time,0,Not at all difficult,4.0,True,True,True,True,True
2009035177,2009,Montana,Male,45-54,Male 45-54,High school graduate,Divorced,Live with spouse/partner,$35k - $50k,Unemployed,0,Very difficult,4.0,False,True,False,True,False
2009035178,2009,North Carolina,Male,45-54,Male 45-54,Post graduate education,Married,Live with spouse/partner,$150k or more,Full-time,1,Not at all difficult,7.0,True,True,False,True,True
2009035179,2009,North Carolina,Female,45-54,Female 45-54,Some college,Single,Live with spouse/partner,"< $15,000",Part-time,2,Not at all difficult,2.0,False,,True,True,False
2009035180,2009,Connecticut,Female,45-54,Female 45-54,Some college,Married,Live with spouse/partner,$150k or more,Retired,0,Not at all difficult,5.0,True,,True,True,False
2009035181,2009,Maine,Male,55-64,Male 55-64,Post graduate education,Married,Live with spouse/partner,$150k or more,Full-time,0,Somewhat difficult,6.0,False,False,True,True,False
2009035182,2009,New York,Female,65+,Female 65+,Post graduate education,Married,Live with spouse/partner,$150k or more,Retired,0,Not at all difficult,2.0,True,,False,True,True
2009035183,2009,Georgia,Female,65+,Female 65+,College graduate,Widowed/widower,Only adult in household,$25k - $35k,Retired,0,Not at all difficult,2.0,True,,True,True,False
2009035184,2009,Texas,Female,65+,Female 65+,Some college,Divorced,Only adult in household,$50k - $75k,Retired,0,Not at all difficult,8.0,True,,True,True,True
2009035185,2009,Georgia,Female,65+,Female 65+,Some college,Widowed/widower,Only adult in household,$35k - $50k,Retired,0,Not at all difficult,4.0,True,,True,True,True
2009035186,2009,Texas,Female,65+,Female 65+,Post graduate education,Married,Live with spouse/partner,$75k - $100k,Retired,1,Not at all difficult,1.0,False,,True,True,True
2009035187,2009,New York,Female,65+,Female 65+,College graduate,Married,Live with spouse/partner,$100k - $150k,Retired,0,Not at all difficult,7.0,False,,True,True,True
2009035188,2009,Illinois,Female,65+,Female 65+,College graduate,Divorced,Only adult in household,$50k - $75k,Full-time,0,Not at all difficult,4.0,True,True,True,True,True
2009035189,2009,Texas,Female,65+,Female 65+,Some college,Widowed/widower,Only adult in household,$15k - $25k,Retired,0,Very difficult,4.0,True,,False,True,True
2009035190,2009,New York,Female,65+,Female 65+,Some college,Divorced,Live with other family/friends,$15k - $25k,Full-time,1,Somewhat difficult,2.0,False,True,False,False,False
2009035191,2009,New York,Female,65+,Female 65+,Post graduate education,Married,Live with spouse/partner,$35k - $50k,Retired,0,Not at all difficult,5.0,True,,False,True,True
2009035192,2009,New York,Female,65+,Female 65+,Some college,Single,Only adult in household,$75k - $100k,Part-time,0,Somewhat difficult,6.0,True,True,True,True,True
2009035193,2009,Colorado,Male,25-34,Male 25-34,High school graduate,Single,Live with spouse/partner,$50k - $75k,Full-time,1,Somewhat difficult,3.0,False,False,False,True,False
2009035194,2009,New York,Male,18-24,Male 18-24,Some college,Single,Live in parents' home,$150k or more,Student,0,Not at all difficult,8.0,True,False,False,True,True
2009035195,2009,Massachusetts,Female,65+,Female 65+,Some college,Divorced,Only adult in household,$35k - $50k,Retired,0,Not at all difficult,6.0,True,,True,True,False
2009035196,2009,Texas,Female,65+,Female 65+,Some college,Widowed/widower,Only adult in household,$100k - $150k,Full-time,0,Not at all difficult,3.0,True,False,False,True,True
2009035197,2009,New York,Female,65+,Female 65+,Post graduate education,Widowed/widower,Only adult in household,$25k - $35k,Retired,0,Somewhat difficult,2.0,True,,True,True,True
2009035198,2009,Florida,Female,65+,Female 65+,High school graduate,Married,Live with spouse/partner,$50k - $75k,Retired,2,Very difficult,1.0,False,,False,False,False
2009035199,2009,California,Female,65+,Female 65+,Some college,Divorced,Only adult in household,$35k - $50k,Full-time,0,Very difficult,6.0,False,False,False,True,False
2009035200,2009,New York,Male,18-24,Male 18-24,College graduate,Single,Live in parents' home,$75k - $100k,Full-time,0,Not at all difficult,5.0,True,False,True,True,True
2009035201,2009,California,Male,18-24,Male 18-24,College graduate,Single,Live with other family/friends,$50k - $75k,Full-time,0,Somewhat difficult,5.0,False,False,True,True,True
2009035202,2009,Illinois,Male,18-24,Male 18-24,High school graduate,Single,Live with other family/friends,$35k - $50k,Full-time,0,Somewhat difficult,2.0,False,False,False,False,False
2009035203,2009,Massachusetts,Male,18-24,Male 18-24,Some college,Single,Live with other family/friends,$25k - $35k,Part-time,0,Not at all difficult,8.0,False,True,False,True,True
2009035204,2009,Georgia,Male,18-24,Male 18-24,Post graduate education,Single,Live in parents' home,"< $15,000",Student,0,Not at all difficult,3.0,False,False,False,True,False
2009035205,2009,New York,Female,65+,Female 65+,Some college,Single,Only adult in household,$15k - $25k,Part-time,0,Not at all difficult,1.0,True,False,False,True,True
2009035206,2009,Pennsylvania,Female,65+,Female 65+,Post graduate education,Married,Live with spouse/partner,$50k - $75k,Retired,0,Somewhat difficult,7.0,True,,True,True,True
2009035207,2009,New York,Male,18-24,Male 18-24,High school graduate,Single,Live in parents' home,$15k - $25k,Student,0,Somewhat difficult,7.0,,False,False,True,False
2009035208,2009,New York,Female,65+,Female 65+,High school graduate,Divorced,Only adult in household,$15k - $25k,Retired,0,Somewhat difficult,1.0,True,,False,True,False
2009035209,2009,Illinois,Male,18-24,Male 18-24,Some college,Single,Live with other family/friends,"< $15,000",Student,0,Somewhat difficult,8.0,False,False,False,False,False
2009035210,2009,Massachusetts,Male,18-24,Male 18-24,Some college,Single,Live in parents' home,$100k - $150k,Student,0,Not at all difficult,1.0,True,False,False,True,True
2009035211,2009,Massachusetts,Male,18-24,Male 18-24,Some college,Single,Live with other family/friends,$25k - $35k,Student,0,Somewhat difficult,8.0,True,True,False,False,True
2009035212,2009,New York,Female,65+,Female 65+,College graduate,Widowed/widower,Live with other family/friends,$50k - $75k,Part-time,0,Not at all difficult,4.0,True,True,False,,False
2009035213,2009,Illinois,Male,18-24,Male 18-24,College graduate,Single,Only adult in household,$50k - $75k,Part-time,0,Very difficult,1.0,False,False,False,False,False
2009035214,2009,Pennsylvania,Female,65+,Female 65+,Post graduate education,Married,Live with spouse/partner,$35k - $50k,Retired,0,Somewhat difficult,7.0,True,,False,True,True
2009035215,2009,New Jersey,Female,65+,Female 65+,College graduate,Widowed/widower,Only adult in household,$35k - $50k,Full-time,0,Very difficult,1.0,False,True,True,True,True
2009035216,2009,Texas,Male,18-24,Male 18-24,High school graduate,Single,Live with spouse/partner,$35k - $50k,Full-time,1,Somewhat difficult,8.0,True,False,False,True,True
2009035217,2009,New York,Male,18-24,Male 18-24,College graduate,Single,Live with spouse/partner,$100k - $150k,Full-time,0,Not at all difficult,6.0,True,True,False,True,False
2009035218,2009,Florida,Female,65+,Female 65+,Some college,Single,Only adult in household,"< $15,000",Retired,0,Somewhat difficult,2.0,False,,True,True,True
2009035219,2009,New York,Female,65+,Female 65+,College graduate,Married,Live with spouse/partner,$100k - $150k,Part-time,0,Somewhat difficult,1.0,True,False,False,True,True
2009035220,2009,Massachusetts,Male,18-24,Male 18-24,College graduate,Married,Live with spouse/partner,$50k - $75k,Part-time,0,Not at all difficult,7.0,True,False,False,True,False
2009035221,2009,Georgia,Female,65+,Female 65+,Some college,Married,Live with spouse/partner,$75k - $100k,Part-time,0,Somewhat difficult,2.0,False,True,True,True,True
2009035222,2009,Pennsylvania,Male,18-24,Male 18-24,College graduate,Single,Live in parents' home,$50k - $75k,Full-time,0,Not at all difficult,6.0,True,False,False,True,False
2009035223,2009,Arizona,Female,55-64,Female 55-64,High school graduate,Married,Live with spouse/partner,$75k - $100k,Unemployed,0,Not at all difficult,3.0,True,True,True,True,True
2009035224,2009,Texas,Female,65+,Female 65+,Some college,Widowed/widower,Live with other family/friends,$50k - $75k,Full-time,1,Not at all difficult,8.0,True,False,True,True,True
2009035225,2009,Massachusetts,Male,18-24,Male 18-24,Some college,Single,Live with other family/friends,"< $15,000",Part-time,0,Not at all difficult,8.0,False,False,False,True,False
2009035226,2009,Georgia,Male,18-24,Male 18-24,Some college,Single,Live with other family/friends,"< $15,000",Part-time,0,Somewhat difficult,5.0,False,True,True,True,True
2009035227,2009,Pennsylvania,Male,18-24,Male 18-24,Some college,Single,Live in parents' home,$100k - $150k,Full-time,0,Not at all difficult,6.0,True,True,True,True,True
2009035228,2009,Pennsylvania,Male,18-24,Male 18-24,Some college,Single,Live in parents' home,"< $15,000",Student,0,Not at all difficult,6.0,False,False,False,True,True
2009035229,2009,New York,Male,18-24,Male 18-24,Some college,Single,Live in parents' home,"< $15,000",Part-time,0,Somewhat difficult,7.0,False,False,False,True,False
2009035230,2009,New York,Female,65+,Female 65+,College graduate,Divorced,Only adult in household,"< $15,000",Retired,0,Not at all difficult,7.0,True,,False,False,False
2009035231,2009,California,Female,65+,Female 65+,Post graduate education,Divorced,Only adult in household,$50k - $75k,Part-time,0,Not at all difficult,7.0,True,True,True,True,True
2009035232,2009,New York,Male,18-24,Male 18-24,College graduate,Married,Live with spouse/partner,$75k - $100k,Full-time,0,Not at all difficult,7.0,True,True,False,True,False
2009035233,2009,Georgia,Female,65+,Female 65+,Some college,Divorced,Only adult in household,$35k - $50k,Full-time,0,Not at all difficult,5.0,True,False,True,True,True
2009035234,2009,New York,Female,65+,Female 65+,Some college,Divorced,Only adult in household,$50k - $75k,Full-time,0,Not at all difficult,6.0,True,False,False,True,False
2009035235,2009,Massachusetts,Male,18-24,Male 18-24,College graduate,Single,Live with other family/friends,$35k - $50k,Part-time,0,Not at all difficult,3.0,True,False,True,True,True
2009035236,2009,Illinois,Male,25-34,Male 25-34,Some college,Married,Live with spouse/partner,$150k or more,Full-time,0,Not at all difficult,8.0,True,True,True,True,True
2009035237,2009,South Carolina,Female,65+,Female 65+,College graduate,Married,Live with spouse/partner,$150k or more,Retired,0,Not at all difficult,8.0,True,,True,False,True
2009035238,2009,Massachusetts,Female,65+,Female 65+,Some college,Widowed/widower,Only adult in household,$50k - $75k,Part-time,0,Not at all difficult,1.0,True,False,True,True,False
2009035239,2009,New York,Female,65+,Female 65+,Post graduate education,Married,Live with spouse/partner,$150k or more,Retired,0,Not at all difficult,4.0,True,,True,True,True
2009035240,2009,California,Male,18-24,Male 18-24,Some college,Single,Only adult in household,$25k - $35k,Unemployed,0,Very difficult,10.0,False,False,True,True,False
2009035241,2009,South Carolina,Female,45-54,Female 45-54,College graduate,Married,Live with spouse/partner,$100k - $150k,Part-time,2,Somewhat difficult,4.0,,False,False,True,True
2009035242,2009,New York,Female,65+,Female 65+,High school graduate,Separated,Live with other family/friends,$25k - $35k,Retired,0,Very difficult,,False,,False,False,False
2009035243,2009,Pennsylvania,Female,65+,Female 65+,Post graduate education,Divorced,Only adult in household,$35k - $50k,Retired,0,Not at all difficult,,True,,True,True,True
2009035244,2009,Pennsylvania,Female,65+,Female 65+,Post graduate education,Married,Live with spouse/partner,$35k - $50k,Retired,0,Not at all difficult,7.0,True,,False,True,True
2009035245,2009,Illinois,Female,65+,Female 65+,Post graduate education,Married,Live with spouse/partner,$100k - $150k,Retired,0,Not at all difficult,4.0,False,,True,,False
2009035246,2009,Pennsylvania,Male,18-24,Male 18-24,College graduate,Single,Live with spouse/partner,$75k - $100k,Full-time,0,Somewhat difficult,7.0,True,True,False,True,False
