NFCSID,STATEQ,CENSUSDIV,CENSUSREG,A3,A3Ar_w,A3B,A4A_new_w,A5,A6,A7,A7A,A8,A9,A10,A10A,A11,A14,A15,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,K_1,K_2,K_3,K_4,K_5,K6,K7,K8A_1,K8A_2,K8A_3,B1,B2,B3,B4,B5A_1,B5A_2,B5A_3,B5A_4,B5A_5,B5A_6,B11,B12,B13,B14,C1,C2,C3,C4,C5,C7,C8,C9,C10,C11,C12,C13,C14,D2,D3A_1,D3A_2,D3A_3,D3A_4,D3A_5,D3A_6,D3A_7,D3A_8,D11,D12,D13,D14,D15,EA_1,EA_2,EA_3,E4,E7,E8,E10,E11,E12,E14,E15,E16,F1,F2_1,F2_2,F2_3,F2_4,F2_5,F2_6,F10,G1,G2,G4,G5_1,G5_2,G5_3,G5_4,G5_5,H1,H2,H3,H4,H7,M1_1,M1_2,M1_3,M4,M6,M7,M8,M9,M10,wgt_n2,wgt_d2,wgt_s3
2009010041,43,6,3,2,5,11,1,5,1,2,1,6,2,2,1,2,1,2,7,4,3,3,1,2, ,1, ,2,2,1,3,2,1,2,2,1,2,2,6,4,4,1,1,1,1, , , , , , , , , ,1,1,3,1,1,1,99,98,2,2,2,1,2,2, , , , , , , , , , , , , , ,1,2,2,2,1,2,1,1,1,98,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,6,6,6,5,1,3,98,1,2,.504072602140498,.908119683988971,.649755814252495
2009010042,5,9,4,2,5,11,1,4,2,1,3,1,6, ,1,6, , ,1,98,3,1,2, , ,2, ,1,1,2, ,2,2,2,2,2, , ,4,7,98,1,2,1,1, , , , , , , , , ,2,2, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,2,2,1,1,2,2,2,2,2, ,2,2,2,2,2,2,1,2,2,1,1,7,2,1,3,3,98,3,1,98,1.16821950278535,2.3401230032756,.686611888130735
2009010043,45,8,4,1,4,4,1,4,4,3,3,2,2, ,1,6, , ,3,10,3,1,2, , ,98, ,2,2,1,98,1,2,2,1,1,2,2,7,4,4,1,2,1,1, , , , , , , , , ,1,1, ,98,2, , , , , , ,2, , , , , , , , , , , , , , , , ,2,2,98, , , , , , , , ,2,2,2,1,1,1,1,2,98,1,2,2,1,1,1,2,2,1,2,2,1,3,7,5,5,5,98,3,1,1,98,.276229032110712,.533617816433337,.657859585537979
2009010044,31,2,1,2,5,11,2,3,1,2,1,7,2,2,1,5,3,1,2,1,3,3,1, , ,2, ,2,1,1,2,2,1,1,1,1,1,1,3,5,1,1,1,1,2, , , , , , , , , ,2,1,3,1,2,1,1,2,2,2,2,1,1,1, , , , , , , , , , , , , , ,1,2,2,4,1,2, , ,1,2,1,2,3,2,1,2,2,2,2,1,2, ,2,2,2,2,2,2,1,1,1,1,1,7,4,7,5,1,3,1,1,2,4.23887547142078,.781863211976306,1.31962467095195
2009010045,23,3,2,2,3,9,1,3,1,2,1,6,4,4,1,2,1,1,3,5,3,1,2,2, ,2, ,1,1,1,3,2,2,2,2,2, , ,4,7,4,1,1,1,2, , , , , , , , , ,2,1,2,1,2,1,98,98,3,1,2,1,2,2, , , , , , , , , , , , , , ,1,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,1,2,7,7,7,5,1,3,2,1,98,1.57487239184744,1.17763802283422,1.16807587784266
2009010046,21,5,3,1,3,3,2,5,2,4,3,4,2, ,1,6, , ,5,4,1,2,1, , ,2, ,1,2,2, ,2,2,2,2,2, , ,5,7,5,1,1,1,2, , , , , , , , , ,2,1, ,1,1,1,1,2,2,2,2,1,2,2, , , , , , , , , , , , , , ,1,2,2,3,1,2, , ,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,2,6,7,3,4,1,3,2,1,2,1.03909717359896,.987263662298058,1.12260527485226
2009010047,5,9,4,2,6,12,1,2,4,4,3,2,8, ,2,5, , ,4,1,1,3,1, , , ,2,2,2,2, ,2,2,2,2,2, , ,4,7,7,1,1,1,2, , , , , , , , , ,2, , , , , , , , , , , , , ,1,1,98,2,2,2,2,2,1, , , , , ,2,2,2, , , , , , , , ,2,3,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,1,1,2,1,3,7,6,6,6,1,3,98,1,98,2.11675148711132,4.47705835114392,1.34959599926562
2009010048,48,9,4,2,2,8,2,1,1,2,1,3,4,2,1,4,1,1,4,4,2,1,2,2, ,2, ,1,1,2, ,1,2,2,2,2,2,2,4,7,5,1,2,1,2, , , , , , , , , ,2,2, , ,2, , , , , , ,1,2,2, , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,1,2,2,1,2,1,1,2,2,1,2,1,2,2,2,2,2,2,1,2,1,4,4,4,2,4,98,98,2,2,98,2.81307125179399,.631684119106326,1.00561845529555
2009010049,33,2,1,2,5,11,2,4,3,1,3,2,2, ,1,6, , ,4,10,3,3,98, , ,2, ,2,2,1,98,2,2,2,2,2, , ,4,4,4,1,2,1,2, , , , , , , , , ,2,2, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,7, , , , , , , ,2, ,2,2,2,2,2,2,2,2,2,2, ,4,4,4,4,1,2,3,1,98,1.66263497252123,1.25095527859305,.870700752639096
2009010050,32,8,4,1,5,5,1,4,2,1,3,5,8, ,2,6, , ,8,7,1,3,1, , , ,1,2,2,2, ,2,2,2,2,2, , ,3,3,5,1,2,2,2, , , , , , , , , ,1, , , , , , , , , , , , , ,2,2,2,1,1,2,2,2,2,1,2,1,2, ,1,2,2,4,1,2, , ,2,2,1,2,2,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,1,1,1,1,3,7,7,6,6,1,3,2,1,2,.293270545488327,.499684194040803,.636818599111527
2009010051,39,2,1,2,3,9,2,3,4,1,3,5,2, ,1,1, , ,1,1,2,1,2,2, ,2, ,2,2,2, ,98,98,98,98,98, , ,4,4,4,2,2, , ,98,98,98,98,98,98,1,1,1, ,1, ,1,1,1,2,1, ,1,1,1,1,1, , , , , , , , , , , , , , ,98,98,98, , , , , , , , ,98,2,98,98,98,98,98,98,1,2, ,2,98,1,98,2,98,98,99,99,98, ,4,4,4,5,98,98,98,98,98,2.54715617472817,1.16968507761444,1.2934378174964
2009010052,33,2,1,2,6,12,1,2,4,1,3,1,6, ,1,5, , ,1,1,1,1,2, , ,2, ,2,2,2, ,2,2,2,2,2, , ,1,7,7,1,1,1,2, , , , , , , , , ,2,2, , ,2, , , , , , ,1,1,1, , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,2,2,1,1,2,2,2,2,2, ,2,2,2,2,2,2,1,2,2,1,1,7,7,3,5,2,98,4,2,2,2.64673681725921,1.90345814866012,1.2798303602849
2009010053,19,7,3,2,1,7,1,2,2,3,3,2,5, ,1,5, , ,1,5,3,2,2, , ,2, ,1,2,2, ,2,2,2,2,2, , ,3,7,4,1,2,1,1, , , , , , , , , ,2,2, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,1,2,2,3,1,2, , ,98,98,98,2,7, , , , , , , ,2, ,2,2,2,2,1,2,1,1,2,1,98,4,6,5,4,3,98,98,1,98,1.31981990918333,.524428891877892,.94906327193015
2009010054,36,3,2,1,6,6,1,4,1,2,1,3,8,8,2,5,1,1,6,7,2,3,1, , , ,1,1,1,1,3,2,1,1,1,2,2,2,6,3,3,1,1,2,1, , , , , , , , , ,1, , , , , , , , , , , , , ,1,1,1,1,1,2,2,2,2,1,1,1,1,3,1,2,2,4,2,1, , , , , ,2,3,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,3,7,7,7,7,1,3,2,1,2,1.03006865823595,.846768880008852,.737505133034888
2009010055,8,5,3,2,4,10,1,1,2,2,2,4,4,2,1,1,1,1,1,1,98,2,2,2, ,2, ,99,2,2, ,2,2,2,2,2, , ,98,7,98,1,2,1,2, , , , , , , , , ,2,2, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,7, , , , , , , ,2, ,2,2,2,2,2,2,2,2,2,1,1,7,4,1,5,1,3,98,98,98,1.14324195606896,.14666181713808,1.10127959335111
2009010056,15,3,2,2,3,9,2,2,4,2,2,2,7,7,1,5,1,1,3,10,1,3,1, , ,1, ,1,1,2, ,2,1,2,2,1,2,2,4,6,1,1,2,1,2, , , , , , , , , ,1,1,1,1,2,1,99,98,1,2,1,1,1,1, , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,7, , , , , , , ,2, ,1,2,2,1,2,2,2,2,1,1,3,7,5,7,7,1,98,4,2,2,2.52223338145603,.705614604168421,1.12076736101531
2009010057,11,5,3,1,3,3,2,5,2,1,3,5,2, ,1,5, , ,2,9,3,2,2, , ,1, ,1,2,2, ,2,2,2,2,2, , ,5,7,5,1,2,1,1, , , , , , , , , ,1,1, ,1,2,2,1,98,3,2,2,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,1,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,1,2,2,1,2,7,7,7,7,1,3,1,1,2,.801662200548787,1.00841210724899,.69265121200368
2009010058,23,3,2,1,6,6,2,5,1,2,1,1,2,2,1,2,98,98,1,1,98,99,99,99, ,99, ,99,99,99, ,2,2,2,2,2, , ,1,1,1,99,99, , , , , , , , , , , ,99,99, , ,99, , , , , , ,99, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,99, , , , , , , ,99, ,99,2,2,2,2,2,99,99,99,99, ,1,1,1,1,99,99,99,99,99,1.5197162390462,.923278944267943,.842262035960703
2009010059,33,2,1,2,3,9,1,3,1,2,1,6,2,2,1,6,3,1,7,4,1,3,1, , ,2, ,2,2,2, ,2,2,2,2,2, , ,1,6,4,1,1,2,2, , , , , , , , , ,2,1,3,1,1,1,98,98,3,2,2,1,2,2, , , , , , , , , , , , , , ,1,1,2,4,1,2, , ,1,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,1,7,7,5,5,1,3,2,1,2,2.23781406854868,1.6699512982302,1.16363498440377
2009010060,10,5,3,1,6,6,1,3,1,2,1,4,8,8,2,5,1,2,7,5,1,3,1, , , ,2,1,2,2, ,2,2,1,1,2,1,2,4,4,4,1,1,1,2, , , , , , , , , ,1, , , , , , , , , , , , , ,2,1,1,2,1,2,1,2,2, , , , ,3,1,1,2,2,1,2,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2, ,2,2,2,2,2,2,1,1,1,1,1,6,7,6,5,1,3,4,1,2,1.35489106590542,3.5779053818478,1.28130536020995
2009010061,41,5,3,2,6,12,1,3,1,2,1,4,2,3,1,5,1,1,3,2,1,3,1, , ,2, ,2,2,2, ,2,2,2,2,2, , ,5,4,4,1,1,2,2, , , , , , , , , ,1,1,1,1,2,2,1,98,1,2,2,1,1,1, , , , , , , , , , , , , , ,1,2,2,4,2,2, , , , , ,2,2,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,1,1,1,1,1,7,7,7,6,1,3,98,1,2,1.35215012663029,.794978722451006,1.34364953053322
2009010062,47,5,3,2,5,11,2,5,2,1,3,3,7, ,1,6, , ,2,1,1,1,2, , ,1, ,1,1,2, ,2,2,2,2,2, , ,1,7,98,1,2,1,2, , , , , , , , , ,1,2, , ,2, , , , , , ,1,1,1, , , , , , , , , , , , , , ,1,1,2,4,2,2, , , , , ,2,2,2,1,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2,1,1,7,7,7,4,1,1,2,1,2,.849397671115087,.866228758691205,.836108571438074
2009010063,36,3,2,1,4,4,1,3,1,2,1,5,2,6,1,5,3,1,1,7,1,1,2, , ,2, ,1,2,2, ,2,2,1,1,2,98,2,4,7,7,1,2,1,1, , , , , , , , , ,2,2, , ,2, , , , , , ,1,2,2, , , , , , , , , , , , , , ,1,2,2,2,1,2,2,1,1,98,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,6,6,6,6,1,3,3,2,98,1.75797408687684,1.47056448185623,1.1671263930916
2009010064,11,5,3,2,4,10,1,2,1,2,1,4,2,8,1,2,3,3,4,1,3,3,2,2, ,2, ,2,2,2, ,2,2,2,2,2, , ,4,4,4,1,2,2,2, , , , , , , , , ,1,1,1,1,2,1,3,98,98,2,2,1,1,1, , , , , , , , , , , , , , ,1,2,2,5,2,2, , , , , ,2,7, , , , , , , ,1,2,2,2,2,2,2,2,1,98,1,1,1,4,4,1,5,2,3,98,1,98,1.14324195606896,1.50102783367894,1.10641974083134
2009010065,22,1,1,1,5,5,1,5,2,1,3,5,6, ,1,6, , ,4,1,1,3,2, , ,2, ,2,1,1,3,2,2,2,2,2, , ,4,7,4,1,2,1,2, , , , , , , , , ,2,2, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,3,2,1,2,1,2,2,2,2, ,2,2,2,2,2,2,1,1,2,1,1,7,7,5,5,3,3,1,1,2,.2935275432498,2.05424154838579,.791143053378831
2009010066,48,9,4,2,3,9,1,5,2,1,3,5,2, ,1,6, , ,7,3,1,3,1, , ,2, ,2,2,1,3,2,2,2,2,2, , ,2,4,4,1,1,1,2, , , , , , , , , ,1,1, ,1,2,1,2,2,3,2,2,1,2,2, , , , , , , , , , , , , , ,1,2,2,3,1,1, , ,1,2,1,2,3,2,1,2,2,2,2,2,2, ,2,2,2,2,2,2,1,1,1,1,1,7,7,7,6,1,3,2,1,2,.987728746371224,.376030124149929,.596347208232286
2009010067,43,6,3,2,2,8,1,4,1,2,1,4,1,2,1,1,3,3,9,6,1,3,1,1,2,1, ,2,2,2, ,2,1,1,1,2,2,2,4,1,4,1,1,1,2, , , , , , , , , ,1,2, , ,1,1,98,98,1,2,2,2, , , , , , , , , , , , , , , , ,1,2,2,2,1,2,2,1,1,2,1,2,1,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,1,1,1,1,1,7,7,7,7,1,98,1,1,2,.418277065291668,.803947527653084,.675668044055131
2009010068,10,5,3,2,4,10,2,4,1,2,1,2,7,7,1,1,1,3,1,1,1,1,2,2, ,1, ,1,1,1,1,2,2,2,2,2, , ,7,7,7,1,1,1,2, , , , , , , , , ,2,2, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,1,1,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,1,2,2,1,1,6,4,5,1,1,2,1,98,98,1.01049142527849,1.64200866057191,.567324374739049
2009010069,50,3,2,2,6,12,1,2,5,1,3,4,8, ,2,5, , ,6,7,3,3,1, , , ,1,2,1,1,3,2,1,2,2,1,98,2,3,2,1,1,1,2,2, , , , , , , , , ,1, , , , , , , , , , , , , ,2,1,1,2,2,2,2,2,2, , , , , ,1,2,2,4,2,2, , , , , ,2,2,1,2,2,2,2,2,1,2, ,2,2,2,2,2,2,1,1,1,1,2,7,7,7,6,1,3,4,1,2,1.86265373900835,.717670724035633,1.12614396180591
2009010070,47,5,3,1,6,6,1,4,1,2,1,6,8,8,2,5,3,3,8,8,1,3,1, , , ,1,1,1,2, ,2,1,2,2,1,2,2,2,4,4,1,1,1,2, , , , , , , , , ,1, , , , , , , , , , , , , ,2,2,1,1,1,2,2,2,2,1,2,1,1, ,1,1,1,3,2,2, , , , , ,2,2,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,1,1,1,1,1,7,4,7,6,1,3,2,1,2,.747754366527158,.84705912533454,.808179952893481
2009010071,33,2,1,1,3,3,2,2,3,2,2,1,6,2,1,1,3,3,10,10,3,3,2,2, ,2, ,2,2,2, ,2,2,2,2,2, , ,5,5,5,1,1,1,2, , , , , , , , , ,2,2, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,7, , , , , , , ,2, ,2,2,2,2,2,2,1,2,2,1,2,4,4,4,5,1,1,2,2,2,4.00065405619771,1.71649853121047,1.22559916611149
2009010072,7,1,1,2,5,11,1,2,5,1,3,1,8, ,2,6, , ,6,2,3,1,2, , , ,2,2,2,2, ,2,2,2,1,2,2,1,4,7,98,1,2,1,1, , , , , , , , , ,2, , , , , , , , , , , , , ,2,1,1,2,2,2,2,2,2, , , , , ,2,2,2, , , , , , , , ,2,1,1,1,2,2,2,2,1,2, ,2,2,2,2,2,2,1,2,1,2,4,5,5,5,5,1,2,2,1,98,.530780323782008,1.88014647422426,1.24515087820437
2009010073,5,9,4,1,6,6,2,4,1,2,1,5,8,2,2,1,1,1,4,8,2,2,2,2, , ,1,1,1,1,1,2,1,1,1,2,1,2,3,6,4,1,1,1,1, , , , , , , , , ,1, , , , , , , , , , , , , ,2,1,2,1,2,1,2,2,2,1,1,2,1,1,1,2,2,3,1,1, , ,1,2,3,2,3,2,2,1,1,2,1,1,2, ,2,2,2,2,2,2,1,1,1,1,1,5,6,6,6,1,1,2,1,2,1.3324026635344,2.28645635823347,.666127427277372
2009010074,16,4,2,2,2,8,1,5,2,4,3,5,2, ,1,6, , ,7,6,1,3,1, , ,2, ,2,2,2, ,2,2,2,2,2, , ,6,5,5,1,1,1,2, , , , , , , , , ,2,1, ,2,2, , , , , , ,1,2,2, , , , , , , , , , , , , , ,1,2,2,2,1,2,1,1,1,2,1,2,1,1,2,2,2,2,2,1,2, ,2,2,2,2,2,2,1,1,1,1,3,6,5,4,4,1,3,98,1,2,.295999253312572,.626282244098355,.615245556579219
2009010075,14,3,2,1,3,3,1,3,2,4,3,1,3, ,1,6, , ,3,3,98,1,2, , ,2, ,2,2,2, ,2,2,2,2,2, , ,4,6,4,1,2,1,2, , , , , , , , , ,2,98, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,7, , , , , , , ,2, ,2,2,2,98,2,2,98,98,2,2, ,5,6,4,3,1,98,98,98,98,1.75797408687684,1.64458368663254,1.23816993050161
2009010076,24,4,2,2,4,10,1,5,2,1,3,2,3, ,1,6, , ,1,5,1,1,2, , ,2, ,1,1,1,1,2,2,1,2,2,2,2,4,6,6,1,2,1,1, , , , , , , , , ,1,1, ,1,2,2,1,98,3,2,2,1,2,2, , , , , , , , , , , , , , ,1,2,2,3,1,2, , ,2,98,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,4,4,4,4,5,1,3,98,1,98,.301601083419151,1.02624374453505,.640601370837531
2009010077,5,9,4,2,6,12,1,3,1,2,1,5,8,8,2,6,3,3,10,3,1,3,1, , , ,1,2,2,2, ,2,1,2,2,2,2,2,4,3,4,1,1,2,2, , , , , , , , , ,1, , , , , , , , , , , , , ,2,1,1,2,1,2,2,2,2, , , , ,1,1,2,2,4,2,2, , , , , ,2,2,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,1,1,2,1,2,7,6,5,5,1,3,2,1,2,2.11675148711132,4.47705835114392,1.34959599926562
2009010078,44,7,3,1,3,3,2,4,1,2,1,6,2,2,1,6,1,1,1,8,2,2,2, , ,2, ,2,1,1,1,1,2,2,2,1,2,2,4,1,4,1,2,1,1, , , , , , , , , ,2,1,1,2,2, , , , , , ,1,2,2, , , , , , , , , , , , , , ,1,2,2,3,1,2, , ,1,1,3,2,3,2,1,2,1,1,2,2,2, ,2,1,1,2,1,2,1,1,1,1,2,4,7,5,5,1,1,4,1,2,1.32683993620131,1.81827353286136,.667437948869375
2009010079,10,5,3,1,4,4,2,3,1,2,1,4,6,2,1,3,1,1,1,8,2,1,2,2, ,2, ,1,1,1,1,1,1,1,2,1,2,2,3,1,1,1,1,1,1, , , , , , , , , ,1,1,3,1,1,2,1,2,4,1,1,1,2,1, , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,2,2,1,1,1,2,2,1,1,2,1,2,1,2,2,1,2,2,2,1,4,7,7,4,4,1,1,1,1,2,2.04383180579829,3.56420700482693,1.30946902500293
2009010080,32,8,4,1,6,6,2,4,5,2,2,4,8,8,2,5,3,1,3,5,3,2,2, , , ,1,1,1,1,2,2,2,2,1,2,2,2,2,6,4,1,1,1,2, , , , , , , , , ,2, , , , , , , , , , , , , ,2,1,1,2,2,2,2,2,2, , , , ,3,1,2,2,2,1,2,2,2,1,2,1,2,5,2,1,2,2,1,1,2,2, ,2,2,2,2,2,2,1,1,1,1,1,7,7,5,5,1,3,1,1,2,.145680554425084,.375575694376978,.844963288028327
2009010081,15,3,2,2,3,9,2,1,1,2,1,1,6,7,1,6,1,1,1,1,2,1,2, , ,1, ,1,1,2, ,2,2,2,2,2, , ,7,7,1,1,2,2,1, , , , , , , , , ,2,2, , ,2, , , , , , ,1,2,2, , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,7, , , , , , , ,2, ,2,2,1,2,1,2,1,2,2,1,3,7,7,7,5,1,3,98,98,98,1.7925733838579,.751984818320171,1.13031968537183
2009010082,3,8,4,2,4,10,1,3,1,2,1,5,2,1,1,6,1,1,7,5,1,3,1, , ,1, ,1,2,2, ,2,1,1,1,1,98,2,2,7,7,1,1,1,2, , , , , , , , , ,1,1,1,1,1,1,2,98,1,2,2,1,2,2, , , , , , , , , , , , , , ,1,1,98,1,2,2, , , , , ,2,2,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,1,1,1,1,3,7,2,6,7,98,3,2,1,2,.448381456652192,2.47785545796261,1.0958548571834
2009010083,41,5,3,1,1,1,1,2,2,3,3,2,5, ,1,6, , ,3,5,3,2,2, , ,1, ,2,2,2, ,2,1,2,1,2,1,2,5,4,5,1,1,1,2, , , , , , , , , ,2,2, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,1,2,2,5,2,2, , , , , ,2,1,2,2,1,2,2,2,2,2, ,2,2,2,2,1,2,1,1,2,1,4,7,7,5,7,1,1,3,98,1,1.35924999062579,.843530484939552,1.25217552727085
2009010084,44,7,3,2,5,11,2,3,1,2,1,2,8,2,2,6,3,3,8,2,1,3,2, , , ,2,2,2,2, ,2,2,2,2,2, , ,5,7,5,1,1,2,2, , , , , , , , , ,2, , , , , , , , , , , , , ,2,2,1,2,2,1,2,2,2, , , , , ,1,2,2,3,2,2, , , , , ,2,1,1,2,2,2,2,2,98,2, ,2,2,2,2,2,2,1,1,1,1,1,7,4,6,6,98,98,98,98,98,2.54732064522237,3.27667626503726,1.12831684693484
2009010085,5,9,4,1,4,4,1,2,1,2,1,3,8,8,2,6,1,1,1,1,3,3,2, , , ,2,2,2,2, ,98,98,98,98,98, , ,1,7,7,1,2,1,2, , , , , , , , , ,2, , , , , , , , , , , , , ,2,1,2,2,2,2,2,2,2, , , , ,1,1,2,2,5,1,1, , ,98,98,1,2,1,2,1,2,2,2,1,2,2, ,2,2,1,2,2,2,1,1,2,2,3,7,7,7,3,1,3,2,1,98,1.99779174452511,4.16126706966026,1.26810493379684
2009010086,5,9,4,1,4,4,1,3,2,2,2,6,7,7,1,6,3,3,4,1,1,1,2, , ,2, ,2,2,2, ,2,2,2,1,2,2,2,6,7,4,1,2,1,2, , , , , , , , , ,2,1,2,98,98, , , , , , ,98, , , , , , , , , , , , , , , , ,1,2,2,4,1,2, , ,1,98,98,98,7, , , , , , , ,2, ,2,2,2,2,2,2,1,1,2,1,3,4,4,4,4,1,3,98,98,98,1.99779174452511,4.16126706966026,1.26810493379684
2009010087,44,7,3,2,4,10,1,2,4,4,3,6,6, ,1,5, , ,1,1,2,1,2, , ,2, ,1,1,2, ,2,2,2,2,2, , ,1,7,4,2,2, , ,1,1,2,2,2,2,2,1,1, ,2, , ,2, , , , , , ,1,2,2, , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,7, , , , , , , ,2, ,2,2,2,2,1,1,2,2,2,2, ,5,5,6,3,2,2,98,98,98,1.34479769821416,3.24915058556044,1.1597104836484
2009010088,5,9,4,1,2,2,1,2,2,1,3,3,1, ,1,6, , ,7,7,1,2,1, , ,2, ,2,1,1,2,2,2,2,2,1,1,2,4,4,4,1,1,2,1, , , , , , , , , ,1,98, , ,98, , , , , , ,2, , , , , , , , , , , , , , , , ,1,2,2,3,1,2, , ,1,2,1,2,2,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,1,1,1,1,1,5,7,5,5,98,98,2,1,98,2.12786611660015,4.5998866194779,1.37976926272972
2009010089,14,3,2,1,6,6,1,4,1,2,1,4,8,8,2,5,3,1,8,5,1,3,1, , , ,1,2,1,1,3,2,2,2,2,2, , ,3,5,4,1,1,1,2, , , , , , , , , ,1, , , , , , , , , , , , , ,2,1,1,1,1,2,2,2,2,1,2,1,2,1,1,1,2,4,1,2, , ,2,2,1,2,3,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,1,1,1,1,1,7,7,7,6,1,3,98,1,2,1.03006865823595,.946971250558746,.719392679313064
2009010090,3,8,4,2,3,9,2,3,4,2,2,4,6,6,1,5,98,2,5,1,3,3,2, , ,2, ,2,2,2, ,2,2,2,2,2, , ,4,4,4,1,1,1,2, , , , , , , , , ,2,2, , ,2, , , , , , ,1,2,2, , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,1,2,1,2,2,2,2,1,2, ,2,2,2,2,2,2,1,1,2,1,1,7,6,5,5,1,3,98,1,98,.718104326070119,2.42346356661509,1.04015911826921
2009010091,5,9,4,2,3,9,2,5,1,2,1,5,2,2,1,3,1,1,7,6,2,3,1,1,1,1, ,1,2,2, ,1,1,1,1,1,1,1,5,6,7,1,1,1,2, , , , , , , , , ,1,1,2,1,1,1,1,1, ,1,1,1,1,1, , , , , , , , , , , , , , ,1,2,2,2,1,2,2,1,1,2,3,2,3,1,1,1,1,1,1,1,2, ,2,2,2,2,2,2,1,1,1,1,3,6,7,7,6,1,3,1,1,2,1.4572498674057,2.75290308564398,.826628700098356
2009010092,14,3,2,2,3,9,1,3,1,2,1,4,4,2,1,6,1,1,4,1,3,2,2, , ,2, ,2,2,2, ,2,2,2,2,2, , ,1,7,4,1,2,1,2, , , , , , , , , ,2,2, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,7, , , , , , , ,2, ,2,2,1,2,2,2,2,2,2,1,3,6,6,1,4,1,98,98,1,98,1.57487239184744,1.52771063084986,1.12429002721938
2009010093,26,4,2,1,6,6,1,4,4,1,3,1,8, ,2,6, , ,10,1,1,2,2, , , ,99,1,2,2, ,2,2,2,2,2, , ,4,4,4,1,1,2,2, , , , , , , , , ,1, , , , , , , , , , , , , ,2,1,1,2,1,2,2,2,2, , , , , ,1,2,2,4,1,2, , ,2,1,1,2,7, , , , , , , ,2, ,2,2,2,2,2,2,1,1,1,1,3,6,6,4,5,1,3,2,1,2,.357436683654529,1.28003702677495,.682732004370685
2009010094,3,8,4,2,4,10,1,4,1,2,1,5,8,2,2,6,1,2,4,4,2,2,2, , , ,1,2,2,2, ,2,1,2,1,1,1,2,3,4,6,1,1,1,2, , , , , , , , , ,1, , , , , , , , , , , , , ,2,2,2,1,2,1,2,2,1,2, , ,2, ,2,2,2, , , , , , , , ,2,2,2,1,1,1,2,1,2,2, ,2,1,2,2,2,2,1,1,1,1,3,4,2,7,4,3,98,2,1,2,.247458412353934,1.28653933534838,.529530773105295
2009010095,36,3,2,2,4,10,1,4,1,2,1,7,2,2,1,5,3,1,5,7,3,3,2, , ,1, ,2,2,2, ,2,1,2,1,2,2,2,3,5,4,1,1,1,2, , , , , , , , , ,1,1,3,1,1,1,2,98,2,2,2,1,2,2, , , , , , , , , , , , , , ,1,2,2,4,1,1, , ,1,2,1,2,3,2,1,1,1,2,2,98,1,1,2,2,2,2,2,2,1,1,1,1,2,6,7,4,5,1,3,98,1,2,.869160434636148,.776056598542425,.636650923602969
