NFCSID,STATEQ,CENSUSDIV,CENSUSREG,A50A,A3Ar_w,A50B,A4A_new_w,A5_2015,A6,A7,A7A,A11,A8_2021,AM21,X3,A9,A40,A10,A10A,A21_2015,A14,A41,A61,J1,J2,J3,J4,J40,J5,J6,J8,J9,J10,J20,J60_1,J60_2,J60_3,J60_4,J60_5,J60_6,J60_7,J60_90,J60_98,J60_99,J61,J62,J32,J33_40,J63,J64,J41_1,J41_2,J41_3,J42_1,J42_2,J43,J65,J66,B1,B2,B4,B41_1,B41_2,B60,B31,B42,B43,B61,C1_2012,C2_2012,C3_2012,C4_2012,C5_2012,C10_2012,C11_2012,B14A_1,B14A_60,EA_1,E7,E8,E20,E15_2015,E60,P60,P51,P61,F1,F2_1,F2_2,F2_3,F2_4,F2_5,F2_6,G1,G20,G30_1,G30_2,G30_3,G30_4,G30_5,G30_97,G30_98,G30_99,G35,G22_2015,G25_1,G25_2,G25_3,G25_4,G25_5,G60,G38,G23,H1,H30_3,M1_1,M4,M20,M21_1,M21_2_2015,M21_3,M21_4,M6,M7,M8,M31,M50,M9,M10,wgt_n2,wgt_d2,wgt_s3
2024027969,19,7,3,2,2,8,2,6,1,2,1,3,6,3,1,2,1,1,1, ,1,2,2,1,3,3,2,3,1,2,1, ,1,4, , , , , , , , , , ,1,1,2,6,5,4,5,5,4,2,4,2,98, ,1,1,1,2,3,2,1,1,2,98,2, , ,2, , , ,2,2,1,1,2,2,3,2,2,2,3,1,2,1,1,1,2,2,1,1,1,0,0,0,0,0,0,0,4,1,1,1,1,1,1,2,1,7,1,1,4,2,3, , , , ,1,3,98,2,1,1,98,1.14871546,.3542330791,.65221595
2024027970,10,5,3,2,2,8,2,4,2,3,3,2,1,3,1,7,2, ,1,2, ,3,2,1,1,98,2,98,98,2,2, ,2,3,1,0,0,0,0,0,0,0,0,0,1,2,98,4,98, ,4,1,4,2,4,2,2, ,2,2, , , ,4,2,2,3,2,2, , ,2, , , , , ,2, , , , ,2,2,2,3,7, , , , , , ,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,4,1,2,98,98,98, , , , ,98,98,98,98,98,98,98,2.1005485119,3.1873858032,.9520423144
2024027971,10,5,3,2,2,8,2,3,2,2,2,2,1,3,1,4,2,4,1,2,1,2,1,3,5,1,1,2,2,1,2, ,1,4, , , , , , , , , , ,1,1,4,6,3, ,5,2,4,2,5,4,2, ,1,1,1,2,3,7,2,2,1,2,98, , ,2, , , ,2,2,2, , , , ,1,2,2,3,1,2,1,1,1,1,2,2,2,0,0,0,0,0,1,0,0, , ,1,2,1,1,1,1,2,5,1,2,5,4,2,2, ,2, ,1,2,3,1,3,98,1,2.1005485119,3.1873858032,.9520423144
2024027972,36,3,2,2,2,8,2,4,2,2,2,4,3,3,1,4,2,2,1,2,1,4,2,1,4,2,1,1,2,2,2, ,1,4, , , , , , , , , , ,1,2,3,7,4, ,5,5,5,1,4,2,2, ,1,1,1,2,3,7,2,2,1,1,2, , ,2, , , ,2,2,2, , , , ,1,2,2,3,7, , , , , , ,2,2,1,1,0,0,0,0,0,0,1,1,1,2,2,4,1,1,1,5,1,2,4,5,3, , , , ,2,3,1,4,1,1,2,1.3720228336,1.1378285329,.8739648856
2024027973,19,7,3,2,1,7,2,2,2,3,3,6,1,3,1,7,2, ,1,1, ,2,1,8,8,2,1,2,2, ,2, ,2,1,1,0,0,1,1,1,0,0,0,0,1,1,3,7,2, ,3,5,4,3,2,3,2, ,1,2,2,3,2,7,1,1,98,1,2, , ,2, , , ,2,2,2, , , , ,1,2,2,3,1,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,1,1,4,5,5,2,2,98,98,7,1,1,98,7,1, , , , ,2,3,4,3,3,98,98,1.3696519071,.4387840297,.9901683257
2024027974,21,5,3,2,5,11,2,2,2,4,3,6,2,3,1,8,2, ,2,2, ,2,2,10,10,1,2,2,1, , ,1,2,2,0,0,0,0,1,0,0,0,0,0,2,2,2,7,6, ,5,2,5,4,3,4,2, ,2,2, , , ,6,2,2,2,2,1, ,2,2, , , , , ,2, , , , ,2,2,2,2,1,1,98,1,2,2,1,2,2,0,0,0,0,0,1,0,0, , ,1,1,2,4,2,2,2,3,1,1,5,4,3, , , , ,1,2,1,2,2,2,1,1.1889670035,.7856608136,1.1506987269
2024027975,1,6,3,1,3,3,2,1,2,1,3,1,1,1,2,8,2, ,2, , ,1,2,10,10,1,2,1,2,2, ,2,1,1,0,0,0,1,0,0,0,0,0,0,2,2,4,7,4, ,5,5,4,3,3,4,1,2,1,2,1,2,2,7,1,2,1,1,2, , ,2, , , ,98,2,2, , , , ,2,1,2,98,4,1,1,1,1,1,1,2,2,1,0,0,0,0,0,0,0,3,2,3,5,4,5,5,2,2,7,1,1,7,7,3, , , , ,1,98,2,2,98,2,2,.7157416455,.9069744528,.9241888982
2024027976,14,3,2,2,5,11,2,5,2,1,3,6,1,3,1,1,2, ,1,2, ,4,2,1,1,1,3,1,2, ,2, ,2,4, , , , , , , , , , ,2,2,4,7,7,7,5,5,5,2,5,1,2, ,1,2,1,3,3,7,3,3,1,2,2, , ,2, , , ,2,2,2, , , , ,2,2,2,3,1,2,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,1,1,2,7,6,3, , , , ,1,2,1,1,2,1,2,1.4930870393,1.2488940244,1.0114951213
2024027977,7,1,1,1,2,2,2,3,2,2,2,1,6,3,1,2,2,2,1,2,3,2,1,8,7,1,3,2,1,1,2, ,2,1,0,0,1,1,0,1,0,0,0,0,2,2,5,6,3,3,1,2,1,4,4,4,2, ,1,1,2,2,3,5,1,1,2,2,1,1,1,2,1,2,2,2,2,2, , , , ,1,2,2,2,1,1,2,1,2,2,1,2,2,1,0,0,0,0,0,0,0,3,2,1,1,1,4,1,1,2,1,1,2,5,4,1, , , , ,1,3,2,3,1,1,98,.4576832151,1.4101324743,1.0648428822
2024027978,5,9,4,1,2,2,2,3,2,3,3,6,2,3,1,7,2, ,1,2, ,2,2,2,1,2,1,1,2, ,2, ,1,4, , , , , , , , , , ,1,2,2,7,7, ,5,1,5,1,5,1,2, ,1,1,1,3,3,1,1,3,2,2,2, , ,2, , , ,2,2,2, , , , ,1,2,2,3,7, , , , , , ,2,1,0,0,0,0,0,1,0,0, , ,1,1,1,3,1,2,1,7,2,2,4,1,3, , , , ,98,98,3,98,3,1,2,3.1367808429,3.8306259397,.9752514811
2024027979,47,5,3,2,2,8,2,2,1,2,1,1,5,3,1,4,1,1,1,2,1,2,2,6,7,3,2,1,1,1,1, ,1,2,1,0,1,0,0,0,0,0,0,0,1,2,3,6,5, ,3,3,3,3,4,4,2, ,1,1,2,3,3,4,1,1,3,1,1,2,1,2,1,2,2,1,2,1,1,2,2,1,1,2,2,1,2,1,2,2,2,2,2,1,2,0,0,0,0,0,1,0,0, , ,1,1,1,3,1,2,2,5,1,1,5,7,3, , , , ,1,3,4,4,1,1,98,2.1005485119,1.2286361997,1.1928185898
2024027980,27,8,4,2,4,10,1,2,4,2,2,2,2,3,1,1,1,1,1,2,3,2,2,3,6,2,2,3,2,2,2, ,1,4, , , , , , , , , , ,98,2,2,7,6,5,5,5,5,2,3,1,2, ,1,2,1,3,2,5,2,1,1,1,98, , ,98, , , ,2,1,1,2,2, , ,1,2,2,2,1,2,1,1,1,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,3,1,5,1,1,1,7,1,2,2,4,3, , , , ,2,98,98,1,98,1,98,.428704181,.3581222095,.9066940126
2024027981,19,7,3,2,6,12,2,2,2,3,3,6,2,3,1,7,2, ,1,2, ,1,2,6,1,3,3,2,2, ,2, ,2,3,0,0,0,0,1,0,0,0,0,0,1,2,4,7,4, ,4,4,4,5,5,98,2, ,1,1,2,3,2,7,3,2,3,2,2, , ,98, , , ,2,2,2, , , , ,1,2,2,3,1,2,2,2,2,2,2,1,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,5,1,2,6,5,3, , , , ,3,3,4,2,2,98,98,1.4905069077,.4282395424,1.0951143566
2024027982,39,2,1,1,2,2,1,4,2,4,3,6,4,3,1,1,1, ,1,1, ,3,1,9,9,2,1,1,1, ,1, ,1,2,0,1,1,0,0,0,0,0,0,0,1,1,5,6,5,5,3,3,4,4,4,3,1,1,1,1,1,2,3,7,2,2,2,1,1, ,1,1,1,1,1,1,1,2, , , , ,1,1,1,1,2,1,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,2,3,3,3,3,1,1,6,1,1,6,6,1, , , , ,1,1,3,2,2,98,1,2.2620827319,1.0423968071,1.3180816444
2024027983,21,5,3,2,3,9,2,6,1,2,1,4,8,3,1,2,1,1,1, ,3,5,1,5,6,2,2,2,2,2,1, ,1,98,0,0,0,0,0,1,1,0,0,0,1,1,3,6,98, ,2,3,3,2,3,3,98, ,1,2,99,2,3,6,1,1,2,98,1,1,1,99,1,2,2,99,2,1,1,2,2,99,1,1,2,3,1,2,1,1,99,99,2,2,2,0,0,1,0,0,0,0,0,4,1,1,1,1,1,1,2,1,5,1,1,5,5,1, , , , ,1,2,98,2,98,1,98,.9198744761,.6629488957,.828628104
2024027984,21,5,3,2,2,8,2,7,1,2,1,3,9,3,1,2,2,2,1, ,3,6,2,8,1,1,3,1,1,1,2, ,2,1,1,0,0,0,0,0,0,0,0,0,2,2,5,1,1, ,1,1,1,5,1,4,2, ,1,1,2,1,2,5,3,3,3,2,2, , ,2, , , ,2,2,1,1,2,2,1,2,2,2,3,2,1,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,1,1,2,7,6,3, , , , ,1,3,4,4,3,1,2,.9163223407,.6352925107,.7836260323
2024027985,7,1,1,1,4,4,2,6,1,2,1,2,8,3,1,2,2,2,1, ,1,6,2,5,5,3,3,1,2,1,1, ,2,1,1,0,0,0,0,0,0,0,0,0,1,2,5,6,4,1,1,1,1,4,3,4,2, ,1,1,2,3,3,5,1,1,3,2,1,3,1,2,1,2,2,1,2,1,1,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,2,1,1,1,1,1,2,2,3,1,2,7,5,3, , , , ,1,3,2,3,2,98,2,.6110998394,1.778613511,1.0698051205
2024027986,14,3,2,2,4,10,2,7,2,4,3,5,6,3,1,2,2, ,1, , ,6,2,8,6,3,3,1,1, ,1, ,2,1,1,0,0,0,0,0,0,0,0,0,2,2,4,1,1, ,1,1,1,5,1,4,2, ,1,1,2,3,3,6,2,2,3,1,1, ,2,1,2,2,2,1,2,1,1,2,98,1,2,2,2,3,1,1,2,2,2,2,2,1,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,1,1,2,7,6,2,1,1,1, ,1,1,98,98,3,1,98,1.1551646547,1.0291354303,.7425543009
2024027987,39,2,1,1,2,2,2,2,2,1,3,6,6,3,1,2,2, ,1,2, ,2,2,10,10,1,3,1,1, ,1, ,1,1,1,0,0,0,1,1,0,0,0,0,1,2,2,7,5,1,1,1,3,5,2,4,2, ,1,1,2,3,3,7,1,2,3,2,1, ,1,1,1,1,1,2,2,2, , , , ,1,2,2,3,7, , , , , , ,2,2,0,0,0,0,0,1,0,0, , ,1,2,2,1,1,2,2,7,1,2,7,7,1, , , , ,1,1,1,3,98,98,98,4.3551515432,1.0653781703,1.4299666139
2024027988,1,6,3,2,2,8,2,4,2,2,2,1,6,3,1,2,2,2,1,2,1,3,2,1,3,2,3,1,1,2,2, ,2,1,1,1,0,1,0,0,0,0,0,0,1,2,4,7,5,3,4,2,3,4,3,3,1,2,1,1,1,3,3,7,1,1,1,2,1,3,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,3,3,2,1,1,1,2,2,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,7,2,1,7,5,1, , , , ,1,98,98,98,1,1,98,.7267657986,.997612187,.9280924632
2024027989,21,5,3,2,5,11,2,3,2,4,3,5,1,3,1,8,2, ,2,2, ,2,2,5,1,3,2,1,2, , ,2,2,2,0,0,1,0,0,0,0,0,0,0,1,2,2,4,2, ,5,3,5,1,5,3,2, ,2,1, ,1,2,7,2,2,3,2,2, , ,2, , , ,2,2,2, , , , ,1,2,2,1,7, , , , , , ,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,1,98,1,2,7,1,3, , , , ,2,2,3,98,1,98,98,1.1889670035,.7856608136,1.1506987269
2024027990,34,5,3,1,3,3,2,2,2,4,3,6,3,2,1,3,2, ,1,2, ,2,2,1,8,2,1,1,2, ,2, ,2,4, , , , , , , , , , ,1,2,3,6,2,2,2,1,1,1,5,4,1,1,1,1,2,3,3,7,3,1,3,98,2, , ,2, , , ,2,2,2, , , , ,2,2,2,2,1,1,1,1,2,2,2,2,1,1,0,0,0,0,0,0,0,1,1,1,2,1,3,1,2,2,7,2,2,6,6,3, , , , ,1,1,98,3,3,98,98,1.0759889758,1.3545956734,.9171469769
2024027991,44,7,3,2,4,10,2,3,2,1,3,6,2,3,1,2,1, ,1,1, ,2,1,10,10,1,1,2,1, ,1, ,1,1,0,0,1,0,1,0,0,0,0,0,1,1,3,7,3,3,2,2,2,3,3,4,1,2,1,1,1,2,3,7,2,2,2,1,1, ,1,2,1,1,1,1,1,1,1,2,1,3,1,1,1,2,3,1,1,2,1,1,1,1,1,0,0,0,0,0,1,0,0, , ,4,3,3,4,4,1,2,7,1,1,7,7,2,1, ,1, ,2,2,3,3,3,1,2,2.6434871301,2.8798197644,.9480855129
2024027992,2,9,4,1,3,3,2,1,1,2,1,6,4,3,1,2,2,2,1, ,1,1,2,5,3,1,2,2,1, ,1, ,2,1,1,1,0,0,0,1,1,0,0,0,1,2,5,7,3,2,4,3,4,5,2,4,1,2,1,1,1,3,3,1,3,3,3,98,1,2,2,2, , , ,2,2,2, , , , ,1,2,2,2,2,2,2,1,2,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,2,2,2,7,5,3, , , , ,1,2,1,3,1,1,98,2.5974213207,.0662506306,1.9896992237
2024027993,5,9,4,1,1,1,2,3,2,1,3,6,1,3,1,2,1, ,1,1, ,2,1,8,6,3,2,2,1, ,2, ,1,2,0,0,0,0,0,1,1,0,0,0,1,1,3,4,5,5,4,4,4,3,2,4,1,2,1,1,1,3,3,4,3,2,2,1,2, , ,2, , , ,2,2,1,1,2,1,3,2,1,2,98,2,2,1,98,2,2,1,2,2,0,0,0,0,1,0,0,0,2,2,1,2,2,1,1,1,2,4,1,2,4,4,3, , , , ,1,2,3,3,2,98,98,3.1367808429,3.8306259397,.9752514811
2024027994,36,3,2,2,1,7,2,3,2,3,3,6,2,3,1,7,1, ,1,1, ,2,2,5,6,3,3,98,2, ,1, ,2,2,0,0,0,0,0,1,0,0,0,0,1,1,3,6,2, ,4,4,4,3,2,3,2, ,1,2,2,1,3,5,2,2,2,98,98, , ,2, , , ,2,2,2, , , , ,2,2,2,98,7, , , , , , ,98,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,1,1,2,4,5,3, , , , ,3,2,3,98,2,98,2,1.3720228336,1.1378285329,.8739648856
2024027995,21,5,3,1,3,3,2,4,2,3,3,1,1,3,1,6,1, ,1,2, ,5,2,1,9,3,2,1,2,1,2, ,2,4, , , , , , , , , , ,1,2,4,6,7, ,4,5,5,1,4,2,2, ,1,2,1,2,3,5,2,1,3,1,2, , ,2, , , ,2,1,2, , , , ,1,1,2,3,7, , , , , , ,2,2,1,0,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,6,1,1,5,6,3, , , , ,1,3,2,3,1,1,98,1.0759889758,.760562476,.9173652212
2024027996,6,8,4,1,6,6,1,4,1,2,1,5,8,3,1,2,2,2,1,2,1,5,2,5,7,3,3,1,2, ,2, ,2,3,1,1,0,0,0,0,1,0,0,0,1,2,4,5,3,2,4,3,4,3,3,3,2, ,1,1,2,2,2,6,3,3,3,2,1,3,1,1,1,2,2,1,2,1,1,2,2,1,1,1,2,1,2,2,1,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,4,1,2,6,6,3, , , , ,1,3,2,3,1,1,2,.4360261163,1.8427203686,.9136152482
2024027997,10,5,3,2,3,9,2,6,1,2,1,2,8,3,1,2,2,2,1, ,1,5,2,3,10,1,1,2,2,1,1, ,2,2,1,1,0,0,1,1,1,0,0,0,1,1,1,7,7,6,5,3,4,1,5,3,2, ,1,1,1,3,3,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2, , , , ,1,1,2,2,3,2,1,1,1,1,2,2,1,0,0,0,0,0,1,0,0, , ,2,5,1,1,5,1,1,5,1,2,4,3,3, , , , ,1,3,98,98,98,1,98,1.7685415556,2.858301867,.8755415611
2024027998,4,7,3,2,6,12,1,6,1,2,1,1,5,3,1,3,1,8,1, ,3,5,2,4,3,3,2,2,1,2,1, ,2,2,1,1,0,0,1,0,1,0,0,0,1,2,4,7,3,1,3,3,4,2,3,2,2, ,1,1,2,2,3,5,3,1,3,2,1,1,1,2,1,2,2,1,2,2, , , , ,1,2,2,3,3,2,1,1,2,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,1,2,6,1,2,5,4,3, , , , ,1,3,98,3,1,1,2,1.2483264309,.2481318886,.7901005092
2024027999,39,2,1,2,2,8,2,6,2,3,3,6,6,3,1,7,2, ,1, , ,6,2,1,5,2,1,3,2, ,2, ,1,4, , , , , , , , , , ,1,2,5,7,7, ,5,5,5,1,5,2,2, ,1,99,2,3,1,7,3,3,2,98,2, , ,2, , , ,2,2,1,1,98,98,1,1,2,2,3,1,1,2,2,2,2,2,1,2,1,0,0,0,0,0,0,0,1,98,1,1,1,1,1,2,2,7,2,1,6,5,2,1,2,2, ,1,3,98,98,1,1,2,1.5974057694,.702224075,.8347753174
2024028000,8,5,3,1,2,2,2,2,2,2,2,6,3,3,1,1,1,2,1,2,1,2,2,8,6,1,2,3,2, ,1, ,2,2,0,0,1,0,0,0,0,0,0,0,2,2,3,4,1, ,1,1,1,2,2,4,98, ,1,2,2,2,1,3,3,2,3,2,1,3,98,2, , , ,2,2,2, , , , ,2,2,2,3,7, , , , , , ,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,2,1,2,3,5,1, , , , ,98,1,1,1,3,2,1,1.2994201516,.1590553063,1.4786779389
2024028001,36,3,2,1,3,3,1,2,4,2,2,1,3,3,1,7,1,3,1,2,98,2,2,5,7,3,1,3,2,2,2, ,1,4, , , , , , , , , , ,1,1,4,3,4, ,4,4,3,1,3,4,2, ,1,1,1,2,3,98,1,2,3,2,2, , ,2, , , ,98,2,2, , , , ,98,98,2,2,1,2,1,98,99,98,2,2,2,0,1,0,1,0,0,0,0,98,2,3,4,3,4,3,98,2,3,1,98,2,4,98, , , , ,2,3,3,3,3,98,2,1.3493203134,1.2336060803,1.0239382719
2024028002,47,5,3,1,4,4,2,4,4,1,3,1,6,3,1,7,1, ,1,2, ,6,2,1,2,2,1,1,1,2,2, ,1,3,0,0,0,1,0,0,0,1,0,0,1,2,3,7,7, ,5,5,5,1,5,3,2, ,1,1,2,3,3,6,1,1,1,98,2, , ,2, , , ,1,2,2, , , , ,1,1,2,2,2,2,1,1,2,2,2,1,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,7,2,1,5,4,3, , , , ,1,3,98,3,98,1,98,2.0686857462,1.2640131999,1.1291821343
2024028003,29,8,4,2,4,10,2,4,2,1,3,5,1,2,1,6,2, ,1,2, ,3,2,1,1,3,3,1,2, ,1, ,1,4, , , , , , , , , , ,1,2,2,7,7, ,5,5,5,1,5,4,1,1,1,1,1,1,3,1,1,3,3,2,1, ,2,2, , , ,2,2,2, , , , ,1,2,2,3,7, , , , , , ,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,1,1,2,7,7,2,1,1,1,1,98,98,1,98,98,98,2,.4293048607,.8248757844,.775668927
2024028004,25,6,3,2,6,12,2,2,2,4,3,1,3,3,1,8,2, ,2,2, ,1,2,1,1,3,1,1,2,2, ,2,2,4, , , , , , , , , , ,1,2,4,7,3, ,5,5,5,1,3,1,2, ,1,1,1,1,1,1,3,3,3,2,2, , ,2, , , ,2,2,1,1,2,1,3,2,2,2,1,1,2,1,1,2,2,1,2,1,0,0,0,0,0,1,0,0, , ,5,1,1,1,1,2,1,7,1,1,7,7,3, , , , ,98,3,4,2,98,98,98,.7908939764,.5834208798,1.0872490729
2024028005,21,5,3,2,3,9,2,4,1,2,1,4,8,3,1,2,2,2,1,2,3,3,2,10,7,3,3,1,1,1,1, ,1,1,1,0,0,0,0,0,0,0,0,0,2,2,5,6,1, ,1,1,1,4,2,4,2, ,1,1,2,1,3,5,1,1,3,1,1,3,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,1,2,1,1,1,2,2,2,2,1,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,6,1,2,6,5,3, , , , ,1,2,2,2,1,1,2,2.1086913156,.8957578428,1.5012766244
2024028006,39,2,1,2,2,8,2,6,2,4,3,6,1,3,1,1,1, ,1, , ,5,2,1,5,3,1,1,2, ,1, ,1,4, , , , , , , , , , ,1,1,1,7,7,7,5,5,5,1,5,4,2, ,1,1,1,3,3,4,1,3,1,1,98, , ,98, , , ,2,2,2, , , , ,1,1,2,3,7, , , , , , ,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,4,2,1,4,98,2,98,1,2, ,98,98,98,98,98,98,98,1.5974057694,.702224075,.8347753174
2024028007,40,1,1,2,5,11,2,2,1,3,1,6,4,3,1,2,2,2,1,2,3,2,2,5,5,3,3,1,1, ,98, ,2,3,1,0,0,0,0,0,0,0,0,0,1,2,3,4,1, ,3,4,3,3,3,3,2, ,1,1,2,3,1,5,3,2,3,2,1,1,98,2, , , ,2,2,2, , , , ,1,1,2,3,1,2,1,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,1,2,4,1,2,7,4,3, , , , ,1,1,98,2,3,1,98,.4187792841,.3788980831,.898054052
2024028008,4,7,3,2,3,9,2,6,2,1,3,3,2,3,1,3,2, ,1, , ,5,2,4,3,2,2,3,2,2,2, ,2,4, , , , , , , , , , ,1,2,4,3,4,3,5,5,5,1,5,1,2, ,1,2,2,1,3,4,1,3,3,98,2, , ,2, , , ,2,2,1,1,2,2,1,1,2,2,3,7, , , , , , ,2,2,1,0,0,0,0,0,0,0,1,1,1,1,1,4,1,2,2,7,1,2,7,5,2,2,1,2, ,1,3,98,3,1,1,98,1.1531684704,.2316225511,.7757620779
2024028009,11,5,3,1,3,3,2,4,2,1,3,2,3,3,1,2,1, ,1,2, ,3,1,10,5,1,2,2,2,1,2, ,1,1,0,0,0,1,0,0,0,0,0,0,98,98,3,4,7,98,98,98,98,4,4,3,98, ,1,2,2,3,3,4,3,2,2,2,98, , ,1,1,2,2,1,1,2, , , , ,1,1,1,1,2,1,2,1,1,1,1,2,2,0,0,0,0,0,1,0,0, , ,98,98,98,98,98,2,1,4,1,98,4,4,2,1,1,1, ,1,1,1,1,3,1,1,1.0759889758,1.3484753954,.8866104121
2024028010,4,7,3,1,2,2,2,2,2,1,3,6,1,3,1,2,2, ,1,2, ,2,2,5,7,2,3,2,2, ,2, ,2,2,0,1,0,0,0,0,0,0,0,0,2,2,4,5,2,2,3,4,2,4,4,3,2, ,1,1,2,3,3,6,2,1,2,1,2, , ,2, , , ,2,2,1,1,2,2,1,2,2,2,3,2,1,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,7,1,2,7,7,3, , , , ,98,98,98,98,98,98,98,1.6289726344,.3216204905,1.0149414927
2024028011,21,5,3,2,3,9,2,5,1,2,1,3,6,3,1,2,99,1,1,2,1,1,1,3,6,2,2,3,2,1,1, ,98,2,1,0,0,0,0,0,0,0,0,0,1,2,3,7,4,3,3,98,4,1,3,2,98, ,1,1,2,3,3,6,1,1,3,98,1,1,98,2, , , ,1,2,1,1,2,2,1,1,2,2,3,3,2,1,1,2,2,2,2,1,0,0,0,0,0,1,0,0, , ,1,1,98,1,1,1,2,6,1,2,5,4,1, , , , ,98,98,98,1,98,1,98,2.1086913156,.8957578428,1.5012766244
2024028012,19,7,3,2,2,8,2,6,1,2,1,1,6,3,1,2,2,2,1, ,1,2,2,4,2,3,2,2,2,2,2, ,2,2,0,0,1,0,1,0,0,0,0,0,1,2,2,5,5,1,2,2,3,3,3,3,2, ,1,2,1,1,3,3,2,2,2,2,1,1,1,2,1,1,2,2,2,2, , , , ,1,2,2,3,1,2,1,1,1,2,2,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,5,1,2,4,3,3, , , , ,1,3,98,98,98,1,98,1.14871546,.3542330791,.65221595
2024028013,5,9,4,1,1,1,2,1,2,3,3,6,1,3,1,3,2, ,1, , ,1,1,10,10,2,1,3,98, ,2, ,2,4, , , , , , , , , , ,1,2,98,7,4,2,5,5,5,2,3,3,2, ,2,2, , , ,7,1,2,3,2,2, , ,2, , , , , ,2, , , , ,2,2,2,2,7, , , , , , ,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,1,1,2,3,3,3, , , , ,1,1,1,1,1,98,98,3.1367808429,3.8306259397,.9752514811
2024028014,31,2,1,2,3,9,2,3,2,3,3,6,4,3,1,7,98, ,1,98, ,2,2,5,4,2,2,2,1, ,98, ,98,4, , , , , , , , , , ,2,98,4,4,4, ,3,2,3,3,4,3,98, ,1,2,2,3,3,5,3,1,2,2,2, , ,98, , , ,98,98,98, , , , ,2,2,2,2,5,98,98,98,2,2,2,2,2,0,0,0,0,0,0,1,0, , ,4,4,3,3,4,2,1,5,1,2,4,4,3, , , , ,3,2,3,3,3,2,2,1.9120237505,.6068075917,.8751021913
2024028015,5,9,4,2,5,11,2,5,4,1,3,5,5,3,1,8,2, ,2,2, ,5,2,2,3,1,1,3,2, , ,1,1,4, , , , , , , , , , ,1,2,98,7,98, ,2,5,5,1,5,2,2, ,1,2,1,2,3,6,2,1,3,2,1, ,98,1,2,2,2,2,2,2, , , , ,1,1,1,1,7, , , , , , ,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,98,1,1,2,6,4,3, , , , ,1,98,98,98,98,1,98,2.8701485927,3.8102744738,1.0653715081
2024028016,5,9,4,2,2,8,2,6,1,2,1,6,7,3,1,2,1,2,1, ,1,5,1,6,5,1,3,2,1, ,1, ,2,1,1,0,0,0,0,0,0,0,0,0,1,2,4,5,2,2,3,5,4,4,3,3,1,2,1,2,2,2,3,5,2,2,2,1,2, , ,2, , , ,1,2,1,1,2,1,2,2,1,1,2,3,1,2,2,2,2,2,2,2,0,1,0,0,0,0,0,0,2,1,1,1,1,1,1,2,2,3,1,1,4,4,98, , , , ,1,3,2,2,2,1,2,1.7727048769,3.6560114063,.890369343
2024028017,5,9,4,2,5,11,2,4,4,4,3,5,4,3,1,8,2, ,2,2, ,98,2,10,1,1,3,1,1, , ,1,2,1,0,0,0,0,0,0,0,1,0,0,2,2,5,1,1, ,1,1,2,4,1,4,2, ,1,1,2,3,3,4,3,1,1,2,2, , ,1,2,2,2,2,2,2, , , , ,2,2,2,3,5,2,1,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,1,1,2,7,6,3, , , , ,1,1,4,3,98,98,98,2.8701485927,3.8102744738,1.0653715081
